annex_code,scientific_name_original,gbif_scientificName,relation_to_annexspecies
bern_2,Carduelis hornemanni,"Carduelis hornemanni (Holböll, 1843)",match with annexspecies
bern_2,Carduelis spinus,"Carduelis spinus (Linnaeus, 1758)",match with annexspecies
bern_2,Carpodacus erythrinus,"Carpodacus erythrinus (Pallas, 1770)",match with annexspecies
bern_2,Coccothraustes coccothraustes,"Coccothraustes coccothraustes (Linnaeus, 1758)",match with annexspecies
bern_2,Loxia curvirostra,"Loxia curvirostra Linnaeus, 1758",match with annexspecies
bern_2,Loxia leucoptera,"Loxia leucoptera J.F.Gmelin, 1789",match with annexspecies
bern_2,Loxia pityopsittacus,"Loxia pytyopsittacus von Borkhausen, 1793",match with annexspecies
bern_2,Pinicola enucleator,"Pinicola enucleator (Linnaeus, 1758)",match with annexspecies
bern_2,Serinus serinus,"Serinus serinus (Linnaeus, 1766)",match with annexspecies
bern_2,Sturnus roseus,"Sturnus roseus (Linnaeus, 1758)",match with annexspecies
bern_2,Oriolus oriolus,"Oriolus oriolus (Linnaeus, 1758)",match with annexspecies
bern_2,Nucifraga caryocatactes,"Nucifraga caryocatactes (Linnaeus, 1758)",match with annexspecies
bern_2,Testudo graeca,"Testudo graeca Linnaeus, 1758",match with annexspecies
bern_2,Emys orbicularis,"Emys orbicularis (Linnaeus, 1758)",match with annexspecies
bern_2,Dermochelys coriacea,"Dermochelys coriacea (Vandelli, 1761)",match with annexspecies
bern_2,Caretta caretta,"Caretta caretta (Linnaeus, 1758)",match with annexspecies
bern_2,Chelonia mydas,"Chelonia mydas (Linnaeus, 1758)",match with annexspecies
bern_2,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",match with annexspecies
bern_2,Lepidochelys kempii,"Lepidochelys kempii Garman, 1880",match with annexspecies
bern_2,Lacerta agilis,"Lacerta agilis Linnaeus, 1758",match with annexspecies
bern_2,Podarcis muralis,"Podarcis muralis (Laurenti, 1768)",match with annexspecies
bern_2,Coronella austriaca,"Coronella austriaca Laurenti, 1768",match with annexspecies
bern_2,Natrix megalocephala,"Natrix megalocephala Orlov & Tuniyev, 1987",match with annexspecies
bern_2,Triturus carnifex,"Triturus carnifex (Laurenti, 1768)",match with annexspecies
bern_2,Triturus cristatus,"Triturus cristatus (Laurenti, 1768)",match with annexspecies
bern_2,Alytes obstetricans,"Alytes obstetricans (Laurenti, 1768)",match with annexspecies
bern_2,Bombina variegata,"Bombina variegata (Linnaeus, 1758)",match with annexspecies
bern_2,Pelobates fuscus,"Pelobates fuscus (Laurenti, 1768)",match with annexspecies
bern_2,Bufo calamita,"Bufo calamita Laurenti, 1768",match with annexspecies
bern_2,Hyla arborea,"Hyla arborea (Linnaeus, 1758)",match with annexspecies
bern_2,Hyla meridionalis,"Hyla meridionalis Boettger, 1874",match with annexspecies
bern_2,Rana arvalis,"Rana arvalis Nilsson, 1842",match with annexspecies
bern_2,Rana dalmatina,"Rana dalmatina Fitzinger, 1839",match with annexspecies
bern_2,Cetorhinus maximus,"Cetorhinus maximus (Gunnerus, 1765)",match with annexspecies
bern_2,Acipenser sturio,"Acipenser sturio Linnaeus, 1758",match with annexspecies
bern_2,Hippocampus hippocampus,"Hippocampus hippocampus (Linnaeus, 1758)",match with annexspecies
bern_2,Hippocampus ramulosus,"Hippocampus ramulosus Leach, 1814",match with annexspecies
bern_2,Palingenia longicauda,"Palingenia longicauda (Olivier, 1791)",match with annexspecies
bern_2,Aeshna viridis,"Aeshna viridis Eversmann, 1836",match with annexspecies
bern_2,Coenagrion mercuriale,"Coenagrion mercuriale Charpentier, 1840",match with annexspecies
bern_2,Leucorrhinia albifrons,"Leucorrhinia albifrons Burmeister, 1839",match with annexspecies
bern_2,Leucorrhinia caudalis,"Leucorrhinia caudalis Charpentier, 1840",match with annexspecies
bern_2,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825",match with annexspecies
bern_2,Ophiogomphus cecilia,"Ophiogomphus cecilia Fourcroy, 1785",match with annexspecies
bern_2,Oxygastra curtisii,"Oxygastra curtisii Dale, 1834",match with annexspecies
bern_2,Sympecma braueri,"Sympecma braueri Yakobson & Bianki, 1904",match with annexspecies
bern_2,Cerambyx cerdo,"Cerambyx cerdo Linnaeus, 1758",match with annexspecies
bern_2,Dytiscus latissimus,"Dytiscus latissimus Linnaeus, 1758",match with annexspecies
bern_2,Graphoderus bilineatus,"Graphoderus bilineatus (De Geer, 1774)",match with annexspecies
bern_2,Osmoderma eremita,"Osmoderma eremita (Scopoli, 1763)",match with annexspecies
bern_2,Coenonympha hero,"Coenonympha hero (Linnaeus, 1761)",match with annexspecies
bern_2,Eriogaster catax,"Eriogaster catax (Linnaeus, 1758)",match with annexspecies
bern_2,Euphydryas (Eurodryas) aurinia,"Euphydryas aurinia (Rottemburg, 1775)",match with annexspecies
bern_2,Lopinga achine,"Lopinga achine (Scopoli, 1763)",match with annexspecies
bern_2,Lycaena dispar,"Lycaena dispar (Haworth, 1802)",match with annexspecies
bern_2,Maculinea arion,"Maculinea arion (Linnaeus, 1758)",match with annexspecies
bern_2,Maculinea nausithous,"Maculinea nausithous (Bergsträsser, 1779)",match with annexspecies
bern_2,Maculinea teleius,"Maculinea teleius (Bergsträsser, 1779)",match with annexspecies
bern_2,Parnassius apollo,"Parnassius apollo (Linnaeus, 1758)",match with annexspecies
bern_3,Erinaceus europaeus,"Erinaceus europaeus Linnaeus, 1758",match with annexspecies
bern_3,Pipistrellus pipistrellus,"Pipistrellus pipistrellus (Schreber, 1774)",match with annexspecies
bern_3,Lepus capensis (europaeus),"Lepus capensis Linnaeus, 1758",match with annexspecies
bern_3,Lepus timidus,"Lepus timidus Linnaeus, 1758",match with annexspecies
bern_3,Sciurus vulgaris,"Sciurus vulgaris Linnaeus, 1758",match with annexspecies
bern_3,Castor fiber,"Castor fiber Linnaeus, 1758",match with annexspecies
bern_3,Microtus nivalis (lebrunii),"Microtus nivalis (Martins, 1842)",match with annexspecies
bern_3,Martes foina,"Martes foina Erxleben, 1777",match with annexspecies
bern_3,Martes martes,"Martes martes (Linnaeus, 1758)",match with annexspecies
bern_3,Meles meles,"Meles meles (Linnaeus, 1758)",match with annexspecies
bern_3,Mustela erminea,"Mustela erminea Linnaeus, 1758",match with annexspecies
bern_3,Mustela nivalis,"Mustela nivalis Linnaeus, 1766",match with annexspecies
bern_3,Lynx lynx,"Lynx lynx (Linnaeus, 1758)",match with annexspecies
bern_3,Cystophora cristata,"Cystophora cristata (Erxleben, 1777)",match with annexspecies
bern_3,Erignathus barbatus,"Erignathus barbatus (Erxleben, 1777)",match with annexspecies
bern_3,Pagophilus groenlandicus (Phoca groenlandica),Pagophilus groenlandicus groenlandicus,match with annexspecies
bern_3,Phoca vitulina,"Phoca vitulina Linnaeus, 1758",match with annexspecies
bern_3,Halichoerus grypus,"Halichoerus grypus (Fabricius, 1791)",match with annexspecies
bern_3,Bison bonasus,"Bison bonasus (Linnaeus, 1758)",match with annexspecies
bern_3,Capra ibex,"Capra ibex Linnaeus, 1758",match with annexspecies
bern_3,"Ovis aries (musimon, ammon)","Ovis aries Linnaeus, 1758",match with annexspecies
bern_3,Rupicapra rupicapra,"Rupicapra rupicapra (Linnaeus, 1758)",match with annexspecies
bern_3,Lamna nasus (Med.),"Lamna nasus (Bonnaterre, 1788)",match with annexspecies
bern_3,Prionace glauca (Med.),"Prionace glauca (Linnaeus, 1758)",match with annexspecies
bern_3,Squatina squatina (Med.),"Squatina squatina (Linnaeus, 1758)",match with annexspecies
bern_3,Lampetra fluviatilis,"Lampetra fluviatilis (Linnaeus, 1758)",match with annexspecies
bern_3,Lampetra planeri,"Lampetra planeri (Bloch, 1784)",match with annexspecies
bern_3,Petromyzon marinus,"Petromyzon marinus Linnaeus, 1758",match with annexspecies
bern_3,Alosa alosa,"Alosa alosa (Linnaeus, 1758)",match with annexspecies
bern_3,Alosa fallox,"Alosa fallax (Lacepède, 1803)",match with annexspecies
bern_3,Thymallus thymallus,"Thymallus thymallus (Linnaeus, 1758)",match with annexspecies
bern_3,Alburnoides bipunctatus,"Alburnoides bipunctatus (Bloch, 1782)",match with annexspecies
bern_3,Aspius aspius,"Aspius aspius (Linnaeus, 1758)",match with annexspecies
bern_3,Chondrostoma nasus,"Chondrostoma nasus (Linnaeus, 1758)",match with annexspecies
bern_3,Leucaspius delineatus,"Leucaspius delineatus (Heckel, 1843)",match with annexspecies
bern_3,Rhodeus sericeus,"Rhodeus sericeus (Pallas, 1776)",match with annexspecies
bern_3,Cobitis taenia,"Cobitis taenia Linnaeus, 1758",match with annexspecies
bern_3,Pomatoschistus microps,"Pomatoschistus microps (Krøyer, 1838)",match with annexspecies
bern_3,Pomatoschistus minutus,"Pomatoschistus minutus (Pallas, 1770)",match with annexspecies
bern_3,Lucanus cervus,"Lucanus cervus (Linnaeus, 1758)",match with annexspecies
bern_3,Astacus astacus,"Astacus astacus (Linnaeus, 1758)",match with annexspecies
bern_3,Homarus gammarus (Med.),"Homarus gammarus (Linnaeus, 1758)",match with annexspecies
bern_3,Helix pomatia,"Helix pomatia Linnaeus, 1758",match with annexspecies
bern_3,Hirudo medicinalis,"Hirudo medicinalis Linnaeus, 1758",match with annexspecies
bonn_1,Eubalaena glacialis,"Eubalaena glacialis (Müller, 1776)",match with annexspecies
bonn_1,Balaenoptera borealis,"Balaenoptera borealis Lesson, 1828",match with annexspecies
bonn_1,Balaenoptera physalus,"Balaenoptera physalus (Linnaeus, 1758)",match with annexspecies
bonn_1,Balaenoptera musculus,"Balaenoptera musculus (Linnaeus, 1758)",match with annexspecies
bonn_1,Megaptera novaeangliae,"Megaptera novaeangliae (Borowski, 1781)",match with annexspecies
bonn_1,Delphinus delphis,"Delphinus delphis Linnaeus, 1758",match with annexspecies
bonn_1,Physeter macrocephalus,"Physeter macrocephalus Linnaeus, 1758",match with annexspecies
bonn_1,Oxyura leucocephala,"Oxyura leucocephala (Scopoli, 1769)",match with annexspecies
bonn_1,Branta ruficollis,"Branta ruficollis Pallas, 1769",match with annexspecies
bonn_1,Anser erythropus,"Anser erythropus (Linnaeus, 1758)",match with annexspecies
bonn_1,Polysticta stelleri,"Polysticta stelleri (Pallas, 1769)",match with annexspecies
bonn_1,Aythya nyroca,"Aythya nyroca (Güldenstädt, 1770)",match with annexspecies
bonn_1,Sibirionetta formosa,"Sibirionetta formosa (Georgi, 1775)",match with annexspecies
bonn_1,Otis tarda,"Otis tarda Linnaeus, 1758",match with annexspecies
bonn_1,Puffinus mauretanicus,"Puffinus mauretanicus Lowe, 1921",match with annexspecies
bonn_1,Pelecanus crispus,"Pelecanus crispus Bruch, 1832",match with annexspecies
bonn_1,Pelecanus onocrotalus,"Pelecanus onocrotalus Linnaeus, 1758",match with annexspecies
bonn_1,Vanellus gregarius,"Vanellus gregarius (Pallas, 1771)",match with annexspecies
bonn_1,Numenius tenuirostris,"Numenius tenuirostris Vieillot, 1817",match with annexspecies
bonn_1,Calidris subruficollis,"Calidris subruficollis (Vieillot, 1819)",match with annexspecies
bonn_1,Clanga clanga,"Clanga clanga (Pallas, 1811)",match with annexspecies
bonn_1,Haliaeetus leucoryphus,"Haliaeetus leucoryphus (Pallas, 1771)",match with annexspecies
bonn_1,Haliaeetus albicilla,"Haliaeetus albicilla (Linnaeus, 1758)",match with annexspecies
bonn_1,Falco naumanni,"Falco naumanni Fleischer, 1818",match with annexspecies
bonn_1,Acrocephalus paludicola,"Acrocephalus paludicola (Vieillot, 1817)",match with annexspecies
bonn_1,Chelonia mydas,"Chelonia mydas (Linnaeus, 1758)",match with annexspecies
bonn_1,Caretta caretta,"Caretta caretta (Linnaeus, 1758)",match with annexspecies
bonn_1,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",match with annexspecies
bonn_1,Lepidochelys kempii,"Lepidochelys kempii Garman, 1880",match with annexspecies
bonn_1,Lepidochelys olivacea,"Lepidochelys olivacea (Eschscholtz, 1829)",match with annexspecies
bonn_1,Dermochelys coriacea,"Dermochelys coriacea (Vandelli, 1761)",match with annexspecies
bonn_1,Cetorhinus maximus,"Cetorhinus maximus (Gunnerus, 1765)",match with annexspecies
bonn_1,Acipenser sturio,"Acipenser sturio Linnaeus, 1758",match with annexspecies
bonn_2,Halichoerus grypus,"Halichoerus grypus (Fabricius, 1791)",match with annexspecies
bonn_2,Phoca vitulina,"Phoca vitulina Linnaeus, 1758",match with annexspecies
bonn_2,Balaenoptera borealis,"Balaenoptera borealis Lesson, 1828",match with annexspecies
bonn_2,Balaenoptera physalus,"Balaenoptera physalus (Linnaeus, 1758)",match with annexspecies
bonn_2,Lagenorhynchus albirostris,"Lagenorhynchus albirostris (Gray, 1846)",match with annexspecies
bonn_2,Lagenorhynchus acutus,"Lagenorhynchus acutus (Gray, 1828)",match with annexspecies
bonn_2,Grampus griseus,"Grampus griseus (G.Cuvier, 1812)",match with annexspecies
bonn_2,Tursiops truncatus,"Tursiops truncatus (Montagu, 1821)",match with annexspecies
bonn_2,Stenella coeruleoalba,"Stenella coeruleoalba (Meyen, 1833)",match with annexspecies
bonn_2,Delphinus delphis,"Delphinus delphis Linnaeus, 1758",match with annexspecies
bonn_2,Orcinus orca,"Orcinus orca (Linnaeus, 1758)",match with annexspecies
bonn_2,Globicephala melas,"Globicephala melas (Traill, 1809)",match with annexspecies
bonn_2,Delphinapterus leucas,"Delphinapterus leucas (Pallas, 1776)",match with annexspecies
bonn_2,Monodon monoceros,"Monodon monoceros Linnaeus, 1758",match with annexspecies
bonn_2,Phocoena phocoena,"Phocoena phocoena (Linnaeus, 1758)",match with annexspecies
bonn_2,Physeter macrocephalus,"Physeter macrocephalus Linnaeus, 1758",match with annexspecies
bonn_2,Hyperoodon ampullatus,"Hyperoodon ampullatus (Forster, 1770)",match with annexspecies
bonn_2,Podiceps auritus,"Podiceps auritus (Linnaeus, 1758)",match with annexspecies
bonn_2,Crex crex,"Crex crex (Linnaeus, 1758)",match with annexspecies
bonn_2,Porzana porzana,"Porzana porzana Linnaeus, 1758",match with annexspecies
bonn_2,Zapornia parva,"Zapornia parva (Scopoli, 1769)",match with annexspecies
bonn_2,Otis tarda,"Otis tarda Linnaeus, 1758",match with annexspecies
bonn_2,Gavia stellata,"Gavia stellata (Pontoppidan, 1763)",match with annexspecies
bonn_2,Gavia immer,"Gavia immer (Brunnich, 1764)",match with annexspecies
bonn_2,Gavia adamsii,"Gavia adamsii (G.R.Gray, 1859)",match with annexspecies
bonn_2,Ciconia nigra,"Ciconia nigra (Linnaeus, 1758)",match with annexspecies
bonn_2,Ciconia ciconia,"Ciconia ciconia (Linnaeus, 1758)",match with annexspecies
bonn_2,Platalea leucorodia,"Platalea leucorodia Linnaeus, 1758",match with annexspecies
bonn_2,Threskiornis aethiopicus,"Threskiornis aethiopicus (Latham, 1790)",match with annexspecies
bonn_2,Plegadis falcinellus,"Plegadis falcinellus (Linnaeus, 1766)",match with annexspecies
bonn_2,Pelecanus crispus,"Pelecanus crispus Bruch, 1832",match with annexspecies
bonn_2,Pelecanus onocrotalus,"Pelecanus onocrotalus Linnaeus, 1758",match with annexspecies
bonn_2,Burhinus oedicnemus,"Burhinus oedicnemus (Linnaeus, 1758)",match with annexspecies
bonn_2,Glareola pratincola,"Glareola pratincola (Linnaeus, 1766)",match with annexspecies
bonn_2,Glareola nordmanni,"Glareola nordmanni Fischer von Waldheim, 1842",match with annexspecies
bonn_2,Larus ichthyaetus,"Larus ichthyaetus Pallas, 1773",match with annexspecies
bonn_2,Larus melanocephalus,"Larus melanocephalus Temminck, 1820",match with annexspecies
bonn_2,Sternula albifrons,"Sternula albifrons (Pallas, 1764)",match with annexspecies
bonn_2,Hydroprogne caspia,"Hydroprogne caspia (Pallas, 1770)",match with annexspecies
bonn_2,Chlidonias leucopterus,"Chlidonias leucopterus (Temminck, 1815)",match with annexspecies
bonn_2,Sterna dougallii,"Sterna dougallii Montagu, 1813",match with annexspecies
bonn_2,Sterna paradisaea,"Sterna paradisaea Pontoppidan, 1763",match with annexspecies
bonn_2,Pandion haliaetus,"Pandion haliaetus (Linnaeus, 1758)",match with annexspecies
bonn_2,Merops apiaster,"Merops apiaster Linnaeus, 1758",match with annexspecies
bonn_2,Coracias garrulus,"Coracias garrulus Linnaeus, 1758",match with annexspecies
bonn_2,Cetorhinus maximus,"Cetorhinus maximus (Gunnerus, 1765)",match with annexspecies
bonn_2,Acipenser sturio,"Acipenser sturio Linnaeus, 1758",match with annexspecies
bonn_2,Danaus plexippus,"Danaus plexippus (Linnaeus, 1758)",match with annexspecies
hab_2,Rhinolophus ferrumequinum,"Rhinolophus ferrumequinum (Schreber, 1774)",match with annexspecies
hab_2,Barbastella barbastellus,"Barbastella barbastellus (Schreber, 1774)",match with annexspecies
hab_2,Myotis bechsteinii,"Myotis bechsteinii (Kuhl, 1817)",match with annexspecies
hab_2,Myotis dasycneme,"Myotis dasycneme (Boie, 1825)",match with annexspecies
hab_2,Myotis emarginatus,"Myotis emarginatus (E.Geoffroy, 1806)",match with annexspecies
hab_2,Myotis myotis,"Myotis myotis (Borkhausen, 1797)",match with annexspecies
hab_2,Lutra lutra,"Lutra lutra (Linnaeus, 1758)",match with annexspecies
hab_2,Triturus cristatus (Triturus cristatus cristatus),"Triturus cristatus (Laurenti, 1768)",match with annexspecies
hab_2,Lampetra fluviatilis (except the Finnish and Swedish populations),"Lampetra fluviatilis (Linnaeus, 1758)",match with annexspecies
hab_2,"Lampetra planeri (except the Estonian, Finnish, and Swedish populations)","Lampetra planeri (Bloch, 1784)",match with annexspecies
hab_2,Cobitis taenia (except the Finnish populations),"Cobitis taenia Linnaeus, 1758",match with annexspecies
hab_2,Cottus gobio (except the Finnish populations),"Cottus gobio Linnaeus, 1758",match with annexspecies
hab_2,Lucanus cervus,"Lucanus cervus (Linnaeus, 1758)",match with annexspecies
hab_2,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825",match with annexspecies
hab_2,Vertigo angustior,"Vertigo angustior Jeffreys, 1830",match with annexspecies
hab_2,Vertigo moulinsiana,"Vertigo moulinsiana (Dupuy, 1849)",match with annexspecies
hab_2,Luronium natans (L.) Raf.,Luronium natans Raf.,match with annexspecies
hab_2,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,match with annexspecies
hab_2,Apium repens (Jacq.) Lag.,Apium repens (Jacq.) Lag.,match with annexspecies
hab_4,Cricetus cricetus (except the Hungarian populations),"Cricetus cricetus (Linnaeus, 1758)",match with annexspecies
hab_4,Lutra lutra,"Lutra lutra (Linnaeus, 1758)",match with annexspecies
hab_4,Coronella austriaca,"Coronella austriaca Laurenti, 1768",match with annexspecies
hab_4,Triturus cristatus (Triturus cristatus cristatus),"Triturus cristatus (Laurenti, 1768)",match with annexspecies
hab_4,Alytes obstetricans,"Alytes obstetricans (Laurenti, 1768)",match with annexspecies
hab_4,Rana arvalis,"Rana arvalis Nilsson, 1842",match with annexspecies
hab_4,Pelobates fuscus,"Pelobates fuscus (Laurenti, 1768)",match with annexspecies
hab_4,Bufo calamita,"Bufo calamita Laurenti, 1768",match with annexspecies
hab_4,Hyla arborea,"Hyla arborea (Linnaeus, 1758)",match with annexspecies
hab_4,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825",match with annexspecies
hab_4,Luronium natans (L.) Raf.,Luronium natans Raf.,match with annexspecies
hab_4,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,match with annexspecies
hab_4,Apium repens (Jacq.) Lag.,Apium repens (Jacq.) Lag.,match with annexspecies
bird_1,Gavia stellata,"Gavia stellata (Pontoppidan, 1763)",match with annexspecies
bird_1,Gavia arctica,"Gavia arctica (Linnaeus, 1758)",match with annexspecies
bird_1,Gavia immer,"Gavia immer (Brunnich, 1764)",match with annexspecies
bird_1,Podiceps auritus,"Podiceps auritus (Linnaeus, 1758)",match with annexspecies
bird_1,Botaurus stellaris,"Botaurus stellaris (Linnaeus, 1758)",match with annexspecies
bird_1,Ixobrychus minutus,"Ixobrychus minutus (Linnaeus, 1766)",match with annexspecies
bird_1,Nycticorax nycticorax,"Nycticorax nycticorax (Linnaeus, 1758)",match with annexspecies
bird_1,Egretta garzetta,"Egretta garzetta (Linnaeus, 1766)",match with annexspecies
bird_1,Egretta alba (Ardea alba),"Egretta alba (Linnaeus, 1758)",match with annexspecies
bird_1,Ardea purpurea,"Ardea purpurea Linnaeus, 1766",match with annexspecies
bird_1,Ciconia nigra,"Ciconia nigra (Linnaeus, 1758)",match with annexspecies
bird_1,Ciconia ciconia,"Ciconia ciconia (Linnaeus, 1758)",match with annexspecies
bird_1,Platalea leucorodia,"Platalea leucorodia Linnaeus, 1758",match with annexspecies
bird_1,Cygnus cygnus,"Cygnus cygnus (Linnaeus, 1758)",match with annexspecies
bird_1,Anser erythropus,"Anser erythropus (Linnaeus, 1758)",match with annexspecies
bird_1,Branta leucopsis,"Branta leucopsis (Bechstein, 1803)",match with annexspecies
bird_1,Branta ruficollis,"Branta ruficollis Pallas, 1769",match with annexspecies
bird_1,Aythya nyroca,"Aythya nyroca (Güldenstädt, 1770)",match with annexspecies
bird_1,Mergus albellus (Mergellus albellus),"Mergus albellus Linnaeus, 1758",match with annexspecies
bird_1,Pandion haliaetus,"Pandion haliaetus (Linnaeus, 1758)",match with annexspecies
bird_1,Pernis apivorus,"Pernis apivorus (Linnaeus, 1758)",match with annexspecies
bird_1,Milvus migrans,"Milvus migrans (Boddaert, 1783)",match with annexspecies
bird_1,Milvus milvus,"Milvus milvus (Linnaeus, 1758)",match with annexspecies
bird_1,Haliaeetus albicilla,"Haliaeetus albicilla (Linnaeus, 1758)",match with annexspecies
bird_1,Circus cyaneus,"Circus cyaneus (Linnaeus, 1766)",match with annexspecies
bird_1,Circus pygargus,"Circus pygargus (Linnaeus, 1758)",match with annexspecies
bird_1,Falco columbarius,"Falco columbarius Linnaeus, 1758",match with annexspecies
bird_1,Falco peregrinus,"Falco peregrinus, 1771",match with annexspecies
bird_1,Tetrao tetrix tetrix,Tetrao tetrix tetrix,match with annexspecies
bird_1,Grus grus,"Grus grus (Linnaeus, 1758)",match with annexspecies
bird_1,Porzana porzana,"Porzana porzana Linnaeus, 1758",match with annexspecies
bird_1,Porzana pusilla,"Porzana pusilla (Pallas, 1776)",match with annexspecies
bird_1,Crex crex,"Crex crex (Linnaeus, 1758)",match with annexspecies
bird_1,Himantopus himantopus,"Himantopus himantopus (Linnaeus, 1758)",match with annexspecies
bird_1,Charadrius morinellus (Eudromias morinellus),"Charadrius morinellus Linnaeus, 1758",match with annexspecies
bird_1,Pluvialis apricaria,"Pluvialis apricaria (Linnaeus, 1758)",match with annexspecies
bird_1,Philomachus pugnax,"Philomachus pugnax (Linnaeus, 1758)",match with annexspecies
bird_1,Gallinago media,"Gallinago media (Latham, 1787)",match with annexspecies
bird_1,Limosa lapponica,"Limosa lapponica (Linnaeus, 1758)",match with annexspecies
bird_1,Tringa glareola,"Tringa glareola Linnaeus, 1758",match with annexspecies
bird_1,Phalaropus lobatus,"Phalaropus lobatus (Linnaeus, 1758)",match with annexspecies
bird_1,Larus melanocephalus,"Larus melanocephalus Temminck, 1820",match with annexspecies
bird_1,Sterna sandvicensis,"Sterna sandvicensis Latham, 1787",match with annexspecies
bird_1,Sterna dougallii,"Sterna dougallii Montagu, 1813",match with annexspecies
bird_1,Sterna hirundo,"Sterna hirundo Linnaeus, 1758",match with annexspecies
bird_1,Sterna paradisaea,"Sterna paradisaea Pontoppidan, 1763",match with annexspecies
bird_1,Sterna albifrons,"Sterna albifrons Pallas, 1764",match with annexspecies
bird_1,Chlidonias niger,"Chlidonias niger (Linnaeus, 1758)",match with annexspecies
bird_1,Asio flammeus,"Asio flammeus (Pontoppidan, 1763)",match with annexspecies
bird_1,Caprimulgus europaeus,"Caprimulgus europaeus Linnaeus, 1758",match with annexspecies
bird_1,Alcedo atthis,"Alcedo atthis (Linnaeus, 1758)",match with annexspecies
bird_1,Dryocopus martius,"Dryocopus martius (Linnaeus, 1758)",match with annexspecies
bird_1,Lullula arborea,"Lullula arborea (Linnaeus, 1758)",match with annexspecies
bird_1,Anthus campestris,"Anthus campestris (Linnaeus, 1758)",match with annexspecies
bird_1,Luscinia svecica,"Luscinia svecica (Linnaeus, 1758)",match with annexspecies
bird_1,Acrocephalus paludicola,"Acrocephalus paludicola (Vieillot, 1817)",match with annexspecies
bird_1,Sylvia nisoria,"Sylvia nisoria (Bechstein, 1792)",match with annexspecies
bird_1,Ficedula parva,"Ficedula parva (Bechstein, 1792)",match with annexspecies
bird_1,Lanius collurio,"Lanius collurio Linnaeus, 1758",match with annexspecies
bird_1,Emberiza hortulana,"Emberiza hortulana Linnaeus, 1758",match with annexspecies
